subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
16 SITTING 0.2807685744927536 -0.0102497939956522 -0.0891404038405797 -0.9868256053623188 -0.9516078724637680 -0.9396722471014494 0.9424573779710145 -0.0865882539420290 0.0892682200463768 -0.9801582433333335 -0.9680232069565216 -0.9458135614782606 0.0734346720289855 0.0098564289085507 -0.0115030575052174 -0.9908611347826090 -0.9818009707246378 -0.9834872128985507 -0.0412014042275362 -0.0574525433043478 0.0795736310463768 -0.9810373733333333 -0.9583365955072464 -0.9602878313043484 -0.0957204520289855 -0.0450369280637681 -0.0588371273536232 -0.9895832794202897 -0.9906217933333330 -0.9883643214492751 -0.9618796807246376 -0.9410512360869566 -0.9618796807246376 -0.9410512360869566 -0.9874726991304347 -0.9836153340579711 -0.9464173824637684 -0.9379424046376812 -0.9924446062318840 -0.9882612526086957 -0.9870438289855074 -0.9614566855072464 -0.9595522304347829 -0.9868924184057971 -0.9498292604347824 -0.9346521465217390 -0.0075785963275362 0.1499879340681160 0.1315604205507246 -0.9909642513043477 -0.9817521673913042 -0.9811780368115942 -0.9915678676811600 -0.9832307744927540 -0.9843624691304345 0.2034525320521739 -0.0272028128159420 0.0110173707550725 -0.9786328569565220 -0.9667960017391305 -0.9600582640579711 -0.9820578614492752 -0.9543437524637681 -0.9642700523188406 0.1386930787210145 -0.1748057359362319 0.2071127982898551 -0.9583354807246375 -0.9425882501159421 0.2406172641014494 -0.9839686359420288 -0.9821905547826087 0.3200551446811594 -0.9540609943478261 -0.9388632150724637 0.0006880602782609 -0.9893631363768113 -0.9875063489855070 0.2326317658478261
16 STANDING 0.2834974029487179 -0.0165999672935897 -0.1036577290769231 -0.9890768117948716 -0.9602982676923076 -0.9534689616666668 0.9415877493589745 -0.0578867045000000 -0.1667374681666667 -0.9853596898717948 -0.9805524357692309 -0.9595628307692307 0.0736438905641025 0.0120767950358846 -0.0047631055791026 -0.9910264974358975 -0.9826219547435898 -0.9880738256410251 -0.0299337294166667 -0.0686677330000000 0.0867342708846154 -0.9734001075641023 -0.9801102773076923 -0.9823570064102560 -0.1001073326025641 -0.0424982241410257 -0.0544335294410256 -0.9871023226923075 -0.9925894411538460 -0.9926985229487181 -0.9699488251282053 -0.9572944944871791 -0.9699488251282053 -0.9572944944871791 -0.9892052317948719 -0.9867615506410257 -0.9725281782051280 -0.9641057684615385 -0.9928485760256410 -0.9908094274358969 -0.9894276708974354 -0.9693140152564106 -0.9699995042307689 -0.9891006206410259 -0.9581743101282052 -0.9485402670512817 -0.0162371376025641 0.0673569419466667 0.0525158714000000 -0.9910386389743593 -0.9824254039743590 -0.9860918915384619 -0.9918471496153848 -0.9842364621794873 -0.9886579602564101 0.2674524620512820 -0.0110757034462820 -0.0052777788089744 -0.9731573516666668 -0.9835942446153848 -0.9836392700000002 -0.9739268849999999 -0.9784024187179489 -0.9835274020512815 -0.1175701395666667 -0.1801889224179487 0.0079153234615385 -0.9710825580769232 -0.9571735719230767 0.0924921398371796 -0.9865026879487181 -0.9859127169230766 0.3446739071538460 -0.9754486321794872 -0.9635747360256414 -0.0835937870487180 -0.9911724300000003 -0.9906728007692311 0.2110781342230769
16 WALKING 0.2760235645098039 -0.0204286929452941 -0.1088040498039216 -0.4046925239215687 -0.3145697623529412 -0.1597997902352941 0.9259813260784312 -0.0668246472745098 -0.2173511943137255 -0.9824695954901962 -0.9737848419607842 -0.9613872543137255 0.0770223771764705 0.0096844467823529 0.0036080328235294 -0.3962237384313725 -0.4255638586274509 -0.4402582174509805 -0.0151721912792157 -0.0695955689607843 0.0818650735686274 -0.6541718470588237 -0.6125936341176470 -0.3654895305882354 -0.1109173482823529 -0.0433876843176471 -0.0532986670705883 -0.6758897227450978 -0.7122377529411766 -0.5712647794117646 -0.2587666941176470 -0.4718092674509803 -0.2587666941176470 -0.4718092674509803 -0.3631444835294118 -0.4033865639215687 -0.4859319327450980 -0.6650784043137256 -0.6715418341176470 -0.7228084384313728 -0.3947904335294117 -0.3215006678431372 -0.2443630482352941 -0.4090704880392155 -0.3543706786274510 -0.1805013179411764 -0.3506819581764707 -0.0270392028607843 0.0309811083103922 -0.4414061825490194 -0.4542708221568628 -0.4223323941176471 -0.4028841150980392 -0.4336126578431372 -0.4566362825490195 -0.3309121458823529 -0.3965119336960784 -0.4539289978823529 -0.5957464862745098 -0.6197319303921569 -0.4328853109803921 -0.6737411368627452 -0.6119408774509804 -0.4032197913725491 -0.1840315945294118 -0.0870475841176471 -0.2850787298882352 -0.4104632419607842 -0.5921509850980392 0.1756004776862745 -0.3782784905882353 -0.4414477545098039 0.0921999142870588 -0.6692285407843138 -0.7211370015686276 0.1797274285098039 -0.7206822900000001 -0.7457268539215686 0.1076755658000000
16 WALKING_DOWNSTAIRS 0.2955868021914894 -0.0183898583787234 -0.1198737051489362 0.2072519979297873 -0.1469938376553192 0.0114353944787234 0.9178184270212768 -0.0584832676382979 -0.2253824963829787 -0.9577851180851065 -0.9554877936170213 -0.9105889431914892 0.0907857064255319 -0.0148114530276596 -0.0293122562936170 -0.1011869265957447 -0.2616847524255319 -0.3033815828319149 -0.0225373369978724 -0.0682647927063830 0.0835380057000000 -0.4541884710638296 -0.5283293046808512 -0.4446363348936171 -0.1039040445436171 -0.0567686629753192 -0.0612136932929787 -0.6236760242553190 -0.5834217846808510 -0.5406334693617022 0.1910797935874468 0.1191837406382979 0.1910797935874468 0.1191837406382979 -0.1659088108085106 -0.0783498875595745 -0.3098204272340426 -0.4223153168085106 -0.5908966363829788 -0.5958222144680853 0.0368263528276596 -0.1345983527268085 -0.0476942637600000 0.2661154920982979 -0.2086805878829788 -0.0379716239787234 -0.4479584361702126 -0.0026458798340425 0.0352940709170213 -0.1554448827659574 -0.2899578554893616 -0.2419740800212766 -0.1256828180931915 -0.2815074069489363 -0.3640266958723404 -0.3689784004680851 -0.4170642088085107 -0.3766376867021277 -0.4208440086255321 -0.4795129836170213 -0.3750006255319149 -0.4703734985106383 -0.5652140327659575 -0.5211008187234044 -0.2826249403829789 0.0791059230361702 -0.1213215781702128 0.1140320885468085 -0.0534137179170213 0.0201391853085106 -0.0745659082223404 -0.0919623368021277 -0.0148414437446808 -0.4882539395744679 -0.4799398459148936 0.0415472891063830 -0.5896631500000001 -0.6334798046808511 0.1029278767127660
16 WALKING_UPSTAIRS 0.2559861026274510 -0.0143654945011765 -0.1240745177450980 -0.3970838315686274 -0.1637327450784314 -0.1292838257215686 0.8268742827450982 -0.0805926025490196 -0.3790596980392157 -0.9484135527450982 -0.9336574611764709 -0.9076495588235295 0.0762526677000000 0.0173729333352941 0.0380533591627451 -0.5210891401960783 -0.4256259372549021 -0.5934111296078429 0.0718408878078432 -0.0486136789705882 -0.0077928802176471 -0.5080871666666668 -0.5863828937254902 -0.3650251700784315 -0.1409082936139216 -0.0296211298558823 -0.0354163000549020 -0.7072641686274510 -0.7747190662745097 -0.7171010219607842 -0.2339903315686274 -0.3347950801960785 -0.2339903315686274 -0.3347950801960785 -0.4832190500000000 -0.4930671296078431 -0.3082605680392157 -0.5181896464705883 -0.7377051621568625 -0.7972932284313725 -0.4749840147058824 -0.2680638127450981 -0.3358530411764706 -0.3696361409803922 -0.1663242391176470 -0.0945612331450981 -0.4380311458823531 -0.2236449835470589 -0.3015082488627449 -0.5460888629411765 -0.4686052052941176 -0.5652208405882354 -0.5380730901960784 -0.4171270123529411 -0.6201235864705884 -0.3322377275098038 -0.5357992345098039 -0.5195601121568629 -0.5323997162745098 -0.6420180641176469 -0.4924274935294117 -0.5098960313725491 -0.5596005984313726 -0.3873094899019608 -0.3806435994117647 -0.3119884599803922 -0.4197840417647059 -0.3706497382352941 -0.4189242560784314 -0.0937396805764706 -0.4755977178431371 -0.5199312400000000 0.0673443714078431 -0.6305466754901963 -0.5324867215686272 -0.2792310713137255 -0.7878336323529410 -0.8253143270588236 0.1345378923254902
17 LAYING 0.2697800855774647 -0.0168462006729577 -0.1070062797042254 -0.9729605673239436 -0.9447928752112673 -0.9534767001408453 -0.1991330900000000 0.6587920722535212 0.7226575021126762 -0.9610632223943659 -0.9614666812676057 -0.9571645652112674 0.0779089746563380 0.0070686710040845 -0.0001435425445070 -0.9814890171830984 -0.9769605428169013 -0.9828130005633802 -0.0234756467113239 -0.0944580192535211 0.1114404903098592 -0.9758930618309860 -0.9714843361971830 -0.9762007712676057 -0.1020497639577465 -0.0361961143943662 -0.0604927046338028 -0.9807923721126761 -0.9831355966197182 -0.9882217133802818 -0.9530214111267606 -0.9482579935211268 -0.9530214111267606 -0.9482579935211268 -0.9816076278873240 -0.9801267453521130 -0.9607331216901408 -0.9593254987323944 -0.9855424111267607 -0.9820381211267606 -0.9743592801408452 -0.9546481022535213 -0.9654060915492957 -0.9724385253521129 -0.9427916159154929 -0.9501169564788732 -0.1151418265802817 0.0546075608732394 0.0834467170676056 -0.9814720691549300 -0.9772123877464789 -0.9803800591549298 -0.9832132443661971 -0.9783439157746477 -0.9838541588732391 0.1884479765802817 0.0279305879725352 0.0265752327492958 -0.9719492111267608 -0.9736690985915490 -0.9761648521126759 -0.9772034983098596 -0.9706278069014085 -0.9783571260563380 0.0065679231021127 0.0154847631971831 0.1319705841671831 -0.9610463263380281 -0.9490425316901409 -0.0494678208816901 -0.9796873187323945 -0.9796572314084503 0.3742736686338027 -0.9690144447887326 -0.9600238391549298 -0.0465567390414085 -0.9827655264788729 -0.9819834376056343 0.2428508623239437
17 SITTING 0.2773570196875000 -0.0141562740843750 -0.1136240850937500 -0.9944439053125002 -0.9618586298437503 -0.9657291957812502 0.9448837476562502 -0.0028146731718750 -0.1358038816796875 -0.9901966170312503 -0.9667201059374997 -0.9566106440624997 0.0750709861718750 0.0056097104915625 -0.0015544841534375 -0.9943406029687499 -0.9886370023437500 -0.9905292618750001 -0.0425491590156250 -0.0669245931234375 0.0860053803375000 -0.9896383257812502 -0.9861286807812505 -0.9797052259375000 -0.0942476968750000 -0.0411134199378125 -0.0510903244218750 -0.9952559371874999 -0.9949818809374997 -0.9938412575000003 -0.9727473464062498 -0.9650651910937498 -0.9727473464062498 -0.9650651910937498 -0.9928147151562500 -0.9914464992187498 -0.9671777443750004 -0.9754102548437498 -0.9963347950000001 -0.9944467556249997 -0.9939693815624998 -0.9699279892187503 -0.9748416045312501 -0.9946573135937502 -0.9597891418749999 -0.9629210732812503 0.0284866289765625 0.1357490496781250 0.1839136303640624 -0.9945426210937498 -0.9883274196875000 -0.9888280653125003 -0.9946131621875002 -0.9899158110937502 -0.9908182482812499 0.2320097579140625 0.0885338998796875 0.0995081668593750 -0.9884110676562500 -0.9887939795312499 -0.9816170982812501 -0.9900412604687497 -0.9848130981250001 -0.9809696453125001 0.1676849587796875 -0.1487993462281250 0.1234302409281250 -0.9736267550000001 -0.9653996796875002 0.1260096690515625 -0.9914272504687498 -0.9903196264062496 0.3815212545312500 -0.9833692923437497 -0.9747108529687498 -0.0181759388351562 -0.9952045643749996 -0.9936245237500001 0.3586823609625001
17 STANDING 0.2779425033333334 -0.0174120064169231 -0.1114321455650000 -0.9911639198717950 -0.9681766637179487 -0.9704626792307692 0.9046785474358975 -0.2574868179487179 -0.2026877570128205 -0.9857513657692306 -0.9758104760256406 -0.9691717621794871 0.0740864955641026 0.0065785345256410 -0.0040359959416667 -0.9920940055128207 -0.9866612597435894 -0.9912170273076925 -0.0269576937130769 -0.0770632126371795 0.0880561869358974 -0.9813730829487176 -0.9851211646153845 -0.9855383633333332 -0.1012891686538462 -0.0404518753974359 -0.0546331330897436 -0.9892571962820511 -0.9936999085897438 -0.9923270994871797 -0.9776359814102565 -0.9753773098717949 -0.9776359814102565 -0.9753773098717949 -0.9917427535897434 -0.9903632482051281 -0.9781845765384614 -0.9776808374358976 -0.9936729737179488 -0.9923721173076919 -0.9909275338461537 -0.9741705694871794 -0.9802315757692309 -0.9913185283333333 -0.9664273238461536 -0.9669990008974358 -0.0325532545820513 0.0455207736730769 0.1075847336615384 -0.9921292257692306 -0.9862783424358968 -0.9895636330769236 -0.9927753776923077 -0.9882003494871796 -0.9914503776923075 0.2571181962833333 0.0739987319439744 0.0847226210125641 -0.9806962641025644 -0.9873340412820514 -0.9859549782051287 -0.9817913180769233 -0.9839465848717950 -0.9867252748717947 -0.1390346126661539 -0.1627367194615384 0.0601796814102564 -0.9809677482051279 -0.9755048406410258 0.1190584075128206 -0.9901627988461535 -0.9894720866666669 0.4268490407974360 -0.9842911315384614 -0.9772634187179489 -0.1156351418333333 -0.9927239393589744 -0.9921773035897434 0.3146178142820512
17 WALKING 0.2723418552459017 -0.0184875403339344 -0.1097921220327869 -0.3195001729508197 -0.0175797885542623 -0.2658244891803277 0.9281123685245901 -0.1799273827049180 -0.1902659496229507 -0.9809833516393445 -0.9686132026229509 -0.9569032481967216 0.0773188580032787 0.0130098548360656 0.0243753334442623 -0.3554926354098362 -0.0935385034000000 -0.5343033116393442 -0.0092226551918033 -0.0839773343770492 0.0757132656704918 -0.4798135129508197 -0.4549329039344263 -0.3860444354098362 -0.1099592379278688 -0.0379251328622951 -0.0513807166754098 -0.4312961481967212 -0.5602034890163933 -0.5244228873770492 -0.1511514877049181 -0.4618378668852459 -0.1511514877049181 -0.4618378668852459 -0.3010932691803277 -0.2756727862295082 -0.3350098368852458 -0.5224947636065573 -0.5171674406557376 -0.5397084914754097 -0.3609916749180327 -0.0650267622126229 -0.3828328022950820 -0.3048062740983606 -0.0556137930852459 -0.2623915949180328 -0.4149409555573769 0.0085713806854098 -0.0933328732232787 -0.4234460945901639 -0.1942327217377050 -0.5234270557377050 -0.3438661290163935 -0.0470379377672131 -0.5438729962295082 -0.4368084229508197 -0.4004934159508197 -0.4467318767213115 -0.4077167085245902 -0.4901662865573769 -0.3988092175409836 -0.5048492908196723 -0.4392387877049181 -0.4387686995081966 -0.1025826589901639 -0.0761681172065574 -0.1632707278688524 -0.4293800434426230 -0.5651625077049179 0.1743492277540984 -0.3359388918032786 -0.2112318601803278 0.0274103270236065 -0.5186180586885245 -0.6153200777049180 0.3515646887704917 -0.5827118596721310 -0.5203854791803280 0.1520442286967213
17 WALKING_DOWNSTAIRS 0.2939182832608695 -0.0167359404347826 -0.0892432745173913 0.1877197602695652 -0.0607892037384783 -0.2310641566152173 0.9288175780434781 -0.1510770576521739 -0.1609629859565217 -0.9500262421739131 -0.9465766756521741 -0.9010977665217392 0.1182508580065217 -0.0113826178208696 -0.0093983807819565 -0.1034364714130435 -0.3040635341739131 -0.5363315706521741 0.0677728390673913 -0.1235171959282609 0.0162878745776087 -0.3704368688913044 -0.4592819895652173 -0.4684629843478260 -0.1077700285000000 -0.0381702367441304 -0.0582518846641304 -0.5268018252173914 -0.5721447341304348 -0.5427706465217390 0.1489511035360870 0.0914076757326087 0.1489511035360870 0.0914076757326087 -0.2216316941847827 -0.2065766838760869 -0.2326417633076087 -0.3526872810869565 -0.5403257878260870 -0.5923194908695651 -0.0226239171245652 -0.1302725145652174 -0.3180818605000000 0.2589416763021740 -0.0860527358695652 -0.2454135416413044 -0.5145622404347826 -0.1558010138282609 -0.1133331856086956 -0.2150920490543478 -0.3512684043478260 -0.4986684580434782 -0.0718767032673913 -0.2989311449130435 -0.5730437110869564 -0.5085570295652174 -0.5590858458695652 -0.4529390052173912 -0.3164129629673912 -0.4511268693478261 -0.4033803860869565 -0.3931947317478262 -0.4693904280434783 -0.5409495202173913 -0.2794980215804347 -0.0744451681576087 -0.1547267986054348 0.0580680522108696 -0.0618876767130435 -0.0553633752984783 -0.1886803997717391 -0.2365385159478261 -0.0445946372391305 -0.4094387582608697 -0.4288686878260868 -0.0258920214847826 -0.5773488800000000 -0.6433992039130435 0.1630452880934783
17 WALKING_UPSTAIRS 0.2526047685833334 -0.0228645614308333 -0.1212904421041667 -0.0629527541006250 -0.0131721014395833 -0.2302209542395833 0.8535305658333332 -0.2841537533333333 -0.2981714641666666 -0.9494603722916665 -0.9159734662500000 -0.9301598435416668 0.0768044170437500 0.0308356513937500 0.0075953384645833 -0.2926658270833333 -0.3497918732291667 -0.6574308360416664 -0.0304250571395833 -0.0548455941370417 0.0560931358145833 -0.4965627327291666 -0.4930441252083332 -0.2344023507145833 -0.1426553976604166 -0.0414496328508333 -0.0223482086545834 -0.6060443443750001 -0.6767228477083332 -0.6105862022916666 -0.0128062276916667 -0.1028777303875000 -0.0128062276916667 -0.1028777303875000 -0.3572338979166667 -0.3909124504166665 -0.2351912490916667 -0.4408372601250000 -0.6373674906249998 -0.6823116287500001 -0.1397522212625000 -0.1175197356000000 -0.3999234945624999 -0.0355381172854167 -0.0252781736083333 -0.2048157105000000 -0.5292345090625000 -0.1566943745687500 -0.2583213941341667 -0.3602722258333333 -0.3770519287500000 -0.6330177079166666 -0.2872190382916666 -0.3651142635833333 -0.6803257708333333 -0.5760440018749999 -0.4740559983333334 -0.5528229760416666 -0.4162230182916666 -0.5214354152083334 -0.3242737133333334 -0.5244683916875000 -0.4811541197916666 -0.2778914704374999 -0.2309338314895834 -0.2105515973166668 -0.3491785712916667 -0.1503056432916666 -0.2173931706041667 -0.1844085149791666 -0.3602998531250000 -0.4373831079166666 -0.0890136151333333 -0.5040669568750002 -0.4964445797916666 -0.1035208903333333 -0.6690087635416665 -0.7241557424999998 0.0865541719604166
18 LAYING 0.2746915769230769 -0.0173937684615385 -0.1076989279076923 -0.9845276492307692 -0.9861609209230767 -0.9876586623076922 -0.2206005090769231 0.7197554036923076 0.6054953176923077 -0.9827159875384615 -0.9940935226153849 -0.9909572495384614 0.0749985010769231 0.0117018961415385 -0.0012134481343077 -0.9859210710769225 -0.9855543393846152 -0.9906602461538460 -0.0251761806800000 -0.0837587308153846 0.0937781948153846 -0.9928725980000001 -0.9842028729230770 -0.9851083863076923 -0.0997154236307692 -0.0393440191846154 -0.0593135986615385 -0.9961044413846150 -0.9905476387692309 -0.9925481018461544 -0.9864562415384612 -0.9864645426153847 -0.9864562415384612 -0.9864645426153847 -0.9883215400000003 -0.9895262775384615 -0.9807408467692311 -0.9805608778461539 -0.9930951226153852 -0.9921530540000001 -0.9851799721538463 -0.9849098846153849 -0.9886069063076925 -0.9843218583076921 -0.9867464507692305 -0.9872248043076924 -0.0975278056098923 0.2644600738769232 0.3242755389230770 -0.9864047093846151 -0.9858653252307691 -0.9891168658461540 -0.9866412458461536 -0.9862107012307691 -0.9907447529230766 0.1597610976646154 0.0551692814758461 0.1668562094415384 -0.9924369276923073 -0.9856111713846156 -0.9849992915384614 -0.9930193716923080 -0.9834577749230766 -0.9864830481538462 0.0551564162938461 -0.0556054116769231 0.1930838559892307 -0.9867884119999998 -0.9876484844615386 0.3394726491384616 -0.9885484183076926 -0.9897106567692309 0.3936359240923077 -0.9843290921538461 -0.9814688416923079 0.1593754265723077 -0.9919010075384613 -0.9927379616923079 0.3201322353230769
18 SITTING 0.2772700187719299 -0.0128691279736842 -0.1119047758245614 -0.9943479885964908 -0.9749281310526315 -0.9775727170175437 0.9098164692982456 0.1298864762280702 0.1618774178947369 -0.9940437714035084 -0.9840354794736844 -0.9783401831578946 0.0766228890000000 0.0069456028949123 0.0027875704205825 -0.9916246621052632 -0.9840027170175438 -0.9901531217543859 -0.0333057034385965 -0.0685796341105263 0.0848140511754386 -0.9919569589473686 -0.9867533438596492 -0.9815254954385962 -0.0954723233684210 -0.0397125591491228 -0.0523030404789474 -0.9941701907017545 -0.9942241621052633 -0.9928143250877194 -0.9836741517543860 -0.9815952859649125 -0.9836741517543860 -0.9815952859649125 -0.9898695745614037 -0.9911593505263153 -0.9776349921052632 -0.9813726756140354 -0.9948734398245614 -0.9948689135087719 -0.9931449201754390 -0.9765385303508770 -0.9829964414035093 -0.9949065657894739 -0.9749800685964911 -0.9757221214035089 0.0512363267736842 0.1712898801842106 0.1714594817000000 -0.9919247098245614 -0.9836423915789475 -0.9886896715789478 -0.9920390607017543 -0.9856947443859650 -0.9901416763157895 0.2347475708245614 0.0068719540929825 0.0437438879403509 -0.9899615003508770 -0.9887027014035088 -0.9830273864912281 -0.9925753994736841 -0.9857100878947368 -0.9827972763157896 0.1136749499894736 -0.1503763567842106 0.1032033883000000 -0.9847814671929828 -0.9822261515789475 0.3045810574736843 -0.9904070759649125 -0.9910442978947368 0.4590908497210527 -0.9865352421052628 -0.9812526328070176 0.0492559518473684 -0.9948081875438599 -0.9949676217543859 0.3296174666666666
18 STANDING 0.2784588058904109 -0.0166353518150685 -0.1084533559452055 -0.9920197627397261 -0.9542234363013702 -0.9618739091780818 0.9475732398630139 -0.2042063209589041 -0.0485767106575342 -0.9942700752054797 -0.9813359419178084 -0.9760442913698625 0.0753539482328767 0.0104698718417123 -0.0018164048019178 -0.9894366738356165 -0.9752778368493149 -0.9884552494520547 -0.0265873248835616 -0.0732260127945206 0.0843190675616438 -0.9622542495890413 -0.9804171342465757 -0.9728204027397261 -0.0987174024657534 -0.0406573412739726 -0.0532384453013699 -0.9819709658904111 -0.9911519731506854 -0.9862590157534246 -0.9726074953424656 -0.9722855454794520 -0.9726074953424656 -0.9722855454794520 -0.9859652936986301 -0.9860152858904108 -0.9630067931506847 -0.9597971180821917 -0.9886859549315067 -0.9885196657534248 -0.9904099193150686 -0.9612391354794518 -0.9757728139726028 -0.9927890684931511 -0.9529119947945206 -0.9572161779452055 0.0156695760694521 -0.0437104539219178 -0.0176421532602739 -0.9895449712328767 -0.9752436895890407 -0.9862656535616436 -0.9902879334246578 -0.9771790321917809 -0.9892758390410964 0.2002959396575343 -0.1574320164821918 0.0040896605506849 -0.9644289264383562 -0.9835611597260274 -0.9742944130136987 -0.9622727116438357 -0.9788018484931506 -0.9748225895890411 -0.2500593009828768 -0.2644984620547947 -0.1004561905602740 -0.9767976460273975 -0.9732648535616438 0.0447928488520548 -0.9849870731506851 -0.9862773567123291 0.3610139700136986 -0.9723525930136986 -0.9591134573972601 -0.2125596908082192 -0.9889606687671235 -0.9884074652054796 0.0985401527397261
18 WALKING 0.2738877585714287 -0.0178023631866071 -0.1042183154642857 -0.3760055212499999 -0.2270058748928571 -0.4283480610714286 0.9238652487500000 -0.2543170858928572 -0.0609313415892857 -0.9830108826785714 -0.9753116589285710 -0.9724838487499998 0.0767524278392857 0.0282745481892857 0.0106850910000000 -0.3680569139285714 -0.3201587633928571 -0.6333258607142858 -0.0399399716026786 -0.0613727362975000 0.0944718394625000 -0.7044397775000001 -0.4964315396428571 -0.5114172048214286 -0.0966435295642857 -0.0433771125875000 -0.0502631568175000 -0.5781339683928574 -0.6949257894642855 -0.6632595792857146 -0.2879080780357143 -0.4603464653571429 -0.2879080780357143 -0.4603464653571429 -0.3792692621428571 -0.4254186612499998 -0.5004711478571428 -0.6085100912500002 -0.6364858969642857 -0.7265917791071430 -0.3714751562499999 -0.2436062712500000 -0.4897710512500000 -0.3780681992857142 -0.2672736446428572 -0.4398615780357143 -0.3621070819285714 0.0639302961089286 0.0048836155471607 -0.4147971544642856 -0.3619085494642857 -0.6011472467857145 -0.3759927953571429 -0.3202641130357143 -0.6643271492857143 -0.3487743800000001 -0.3372932851785714 -0.2063300443732143 -0.6096734344642859 -0.5708981507142857 -0.5381523448214285 -0.7349013901785711 -0.4608906617857144 -0.5484097712499999 0.0182394601107143 -0.2814595471601786 -0.2355977771125000 -0.4243867341071427 -0.5655630569642859 0.1316468531321428 -0.4140377512500000 -0.4444534860714283 0.0893293589464286 -0.6203313942857145 -0.6689081466071430 0.1756385811500000 -0.7105963110714285 -0.7694083855357146 0.2699676150482143
18 WALKING_DOWNSTAIRS 0.2884394689090908 -0.0168666920221818 -0.1033908092000000 -0.3026345650909091 -0.2542140458181819 -0.4186101274545456 0.9322774783636363 -0.2258091254545455 -0.0493636733454546 -0.9604048745454544 -0.9329622181818180 -0.9216617496363636 0.0809044045254545 -0.0007570694490909 -0.0141769918200000 -0.3872239323636364 -0.4470338725454545 -0.6512466649090908 -0.0576548655654546 -0.0636214336761818 0.0987471683127273 -0.5024730335090910 -0.6172307859999998 -0.4836582607272727 -0.0836566573181818 -0.0509120258890909 -0.0570591813909091 -0.6767161816363635 -0.7526086221818182 -0.6056554110909093 -0.2935319736363636 -0.2299342470363637 -0.2935319736363636 -0.2299342470363637 -0.4665160440000000 -0.3825173332000000 -0.3810228147272727 -0.5079954783272729 -0.7016630736363636 -0.7441595189090908 -0.3500867932727272 -0.3090496138181819 -0.5058243579999999 -0.2855358716363636 -0.2737981580000000 -0.4182586498181819 -0.4358415032727274 -0.1400943037600000 -0.0976588500545454 -0.4127282867272727 -0.4659826663636363 -0.6221358950909093 -0.4160505009090910 -0.4645460547272728 -0.6787510803636362 -0.3341937762181818 -0.4302091348363637 -0.3130779621454545 -0.4892322745090910 -0.6415275950909090 -0.4470306994545454 -0.5139470895454545 -0.6077579792727275 -0.5439961105454545 -0.3006706003381818 -0.2352633598181818 -0.2116495157745454 -0.2419735347818182 -0.3442994341818182 -0.0768405979909091 -0.3833987134000000 -0.3865650723636362 0.0059300360662364 -0.6047354143636364 -0.5338449321454545 -0.1592210759090909 -0.7442360450909092 -0.7634308016545456 0.0717609181272727
